cast_set_num,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes
CS3209,Chuck Sheetz,6,Diedrich Bader,759,Andrew Lawrence,563,Dabney Coleman,345,2197
CS3210,George Miller,750,Tina Turner,794,Bruce Spence,531,Angelo Rossitto,60,1529
CS3211,Mark L. Lester,73,Bill Duke,1000,Vernon Wells,745,Rae Dawn Chong,581,3192
CS3212,William Brent Bell,19,Lauren Cohan,4000,Rupert Evans,334,Stephanie Lemelin,130,4687
CS3213,John Erick Dowdle,66,Bojana Novakovic,2000,Bokeem Woodbine,904,Geoffrey Arend,816,5628
CS3214,Marcus Raboy,7,John Witherspoon,723,Mike Epps,706,Katt Williams,615,3712
CS3215,Leigh Whannell,482,Lin Shaye,852,Hayley Kiyoko,542,Leigh Whannell,482,2426
CS3216,Michael Schultz,78,Mike Starr,854,Vanity,841,Keshia Knight Pulliam,619,3394
CS3217,Guy Ritchie,0,Jason Statham,26000,Brad Pitt,11000,Jason Flemyng,1000,39175
CS3218,Brett Leonard,32,Jeff Fahey,535,Austin O'Brien,211,Troy Evans,120,1109
CS3219,Peter Sollett,6,Ari Graynor,904,Alexis Dziena,715,Aaron Yoo,617,2807
CS3220,Kevin Smith,0,Matt Damon,13000,Janeane Garofalo,1000,George Carlin,769,16693
CS3221,Bob Dolman,7,Erika Christensen,931,Eva Amurri Martino,797,Sal Lopez,73,1917
CS3222,Joe Dante,287,Albert Brooks,745,Al Leong,730,Vic Morrow,257,1954
CS3223,Rowdy Herrington,9,Ben Gazzara,623,Kevin Tighe,472,Kelly Lynch,466,2484
CS3224,Keenen Ivory Wayans,322,Jada Pinkett Smith,851,Salli Richardson-Whitfield,543,Charles S. Dutton,534,3190
CS3225,John Polson,21,Erika Christensen,931,Shiri Appleby,855,Jason Ritter,782,3819
CS3226,Greg Coolidge,27,Dane Cook,1000,Danny Woodburn,809,Jessica Simpson,534,4441
CS3227,Harry Elfont,4,Ethan Embry,982,Lauren Ambrose,945,Charlie Korsmo,678,4259
CS3228,Francis Ford Coppola,0,Tom Cruise,10000,William Smith,919,Tom Waits,699,12097
CS3229,David Lowery,38,Bryce Dallas Howard,3000,Oona Laurence,424,Isiah Whitlock Jr.,190,3691
CS3230,David Cronenberg,0,Tom Skerritt,1000,Herbert Lom,278,Anthony Zerbe,275,2013
CS3231,Ciarán Foy,11,Laila Haley,1000,James Ransone,412,Jaden Klein,220,2403
CS3232,Salim Akil,70,Omari Hardwick,1000,Curtis Armstrong,876,Mike Epps,706,5804
CS3233,Jamie Blanks,9,Marley Shelton,690,Jessica Capshaw,533,Johnny Whitworth,448,2402
CS3234,Olatunde Osunsanmi,58,Milla Jovovich,14000,Will Patton,537,Hakeem Kae-Kazim,242,15251
CS3235,Robert Altman,500,Meryl Streep,11000,Virginia Madsen,912,Lily Tomlin,718,12946
CS3236,Leon Ichaso,5,Khandi Alexander,556,Clarence Williams III,475,Steve Harris,338,2149
CS3237,Joseph Zito,17,Billy Drago,371,Richard Lynch,324,Eddie Jones,53,857
CS3238,Malcolm D. Lee,92,Jurnee Smollett-Bell,2000,Brandon T. Jackson,918,Shad Moss,826,7552
CS3239,Wes Anderson,0,Bill Murray,13000,Connie Nielsen,933,Olivia Williams,766,15716
CS3240,Colin Strause,25,David Zayas,929,Donald Faison,927,Brittany Daniel,861,3679
CS3241,John Madden,108,Tina Desai,220,Celia Imrie,186,Ronald Pickup,111,583
CS3242,Patricia Rozema,22,Julia Ormond,918,Jane Krakowski,624,Willow Smith,558,3317
CS3243,Mark Rosman,15,Ben Feldman,1000,Chris Noth,962,Vanessa Lengies,804,4789
CS3244,Spike Lee,0,Denzel Washington,18000,Nicholas Turturro,269,Charlie Murphy,203,19065
CS3245,Steve Oedekerk,176,Steve Oedekerk,176,Simon Rhee,67,Jennifer Tung,39,361
CS3246,Ron Underwood,31,Reba McEntire,651,Ariana Richards,610,Michael Gross,536,3119
CS3247,Rob Schmidt,36,Kevin Zegers,2000,Lindy Booth,683,Julian Richings,648,3416
CS3248,Walter Hill,394,Dennis Quaid,2000,David Carradine,926,Randy Quaid,695,6296
CS3249,James Foley,164,Byron Mann,258,Paul Ben-Victor,218,Kim Chan,45,571
CS3250,Jeff Nichols,337,Matthew McConaughey,11000,Tye Sheridan,1000,Sam Shepard,820,13960
CS3251,Robert Ben Garant,134,Wendi McLendon-Covey,655,Thomas Lennon,651,Carlos Alazraqui,307,2737
CS3252,Morgan Spurlock,293,Harry Styles,773,Zayn Malik,734,Niall Horan,547,2787
CS3253,Neal Brennan,23,Rob Riggle,839,Noureen DeWulf,700,Charles Napier,503,3973
CS3254,Tuck Tucker,14,Jennifer Jason Leigh,1000,Vincent Schiavelli,811,Paul Sorvino,636,3752
CS3255,Simon Curtis,64,Eddie Redmayne,13000,Toby Jones,2000,Julia Ormond,918,17204
CS3256,Richard Shepard,47,Adam Scott,3000,Philip Baker Hall,497,Hope Davis,442,4053
CS3257,Theodore Witcher,28,Leonard Roberts,962,Nia Long,826,Larenz Tate,582,3871
CS3258,Joel Edgerton,0,Busy Philipps,1000,Allison Tolman,562,Wendell Pierce,458,3215
CS3259,Jim Hanon,2,Chase Ellison,772,Chad Allen,232,Jack Guzman,30,1058
CS3260,Tommy O'Haver,13,Mila Kunis,15000,Kirsten Dunst,4000,Carmen Electra,869,22485
CS3261,Mike Judge,406,Gary Cole,989,Stephen Root,939,Diedrich Bader,759,3462
CS3262,Michael Patrick Jann,31,Kirsten Dunst,4000,Kirstie Alley,980,Ellen Barkin,551,6388
CS3263,Tim Burton,13000,Christoph Waltz,11000,Danny Huston,430,Jon Polito,309,12418
CS3264,Peter Berg,532,Jon Favreau,4000,Daniel Stern,796,Jeanne Tripplehorn,711,6046
CS3265,Joe Nussbaum,18,Steve Carell,7000,Alexa PenaVega,2000,Hunter Parrish,2000,13626
CS3266,Brian De Palma,0,Melanie Griffith,537,Dennis Franz,376,Gregg Henry,298,1856
CS3267,Jorma Taccone,434,Jasper Cole,1000,Will Forte,622,Powers Boothe,472,2618
CS3268,Stephen Frears,350,Sophie Okonedo,460,Benedict Wong,372,Sergi López,250,1334
CS3269,Elizabeth Banks,0,Hugh Jackman,20000,Kate Winslet,14000,Seth MacFarlane,3000,41059
CS3270,Florian Henckel von Donnersmarck,207,Johnny Depp,40000,Angelina Jolie Pitt,11000,Rufus Sewell,3000,55175
CS3271,Jeff Lowell,4,Stephen Root,939,William Morgan Sheppard,702,Wendi McLendon-Covey,655,3651
CS3272,Lorene Scafaria,63,Steve Carell,7000,Mark Moses,353,Rob Huebel,172,7747
CS3273,Miguel Arteta,44,Kurtwood Smith,1000,Stephen Root,939,Alia Shawkat,727,4769
CS3274,,,Michaela Conlin,1000,T.J. Thyne,722,Tamara Taylor,476,2198
CS3275,Tony Kaye,194,Ethan Suplee,1000,Beverly D'Angelo,816,Stacy Keach,602,3858
CS3276,Marcus Dunstan,87,Daniel Sharman,1000,Johanna Braddy,581,Lee Tergesen,444,3818
CS3277,Timothy Björklund,0,Nathan Lane,886,Kelsey Grammer,808,Jerry Stiller,719,5139
CS3278,François Girard,63,Johannes Silberschneider,24,Clotilde Mollet,3,Carlo Cecchi,2,29
CS3279,David Lynch,0,Sissy Spacek,874,Richard Farnsworth,262,Everett McGill,201,1351
CS3280,Scott Kalvert,9,Norman Reedus,12000,James Franco,11000,Frankie Muniz,934,26961
CS3281,Jason Bateman,0,Beth Grant,628,Philip Baker Hall,497,Patricia Belcher,322,2061
CS3282,David Schwimmer,0,Dylan Moran,427,Iddo Goldberg,269,India de Beaufort,231,1022
CS3283,Allan Arkush,13,Bernadette Peters,753,Randy Quaid,695,Christopher Guest,378,2791
CS3284,Mike Binder,57,Jennifer Ehle,1000,Gillian Jacobs,837,Jillian Estell,664,3745
CS3285,Eric Bross,49,Jerry Stiller,719,Tamala Jones,405,Dave Foley,401,2446
CS3286,Werner Herzog,0,Christian Bale,23000,Toby Huss,342,François Chau,294,24270
CS3287,Dan Fogelman,102,Al Pacino,14000,Jennifer Garner,3000,Melissa Benoist,970,18712
CS3288,Jay Duplass,157,Judy Greer,2000,Evan Ross,616,Rae Dawn Chong,581,3374
CS3289,Luca Guadagnino,64,Flavio Parenti,144,Waris Ahluwalia,110,Alba Rohrwacher,72,474
CS3290,John Putch,60,Robert Picardo,823,Diedrich Bader,759,Esai Morales,699,5262
CS3291,Peter Medak,34,Gary Oldman,10000,Michael Wincott,721,Lena Olin,541,13160
CS3292,Steven Soderbergh,0,Peter Fonda,402,Lesley Ann Warren,296,William Lucking,132,1335
CS3293,Paul Haggis,549,Don Cheadle,3000,Loretta Devine,912,Jennifer Esposito,911,5732
CS3294,Terence Davies,25,Eric Stoltz,902,Anthony LaPaglia,576,Elizabeth McGovern,553,2735
CS3295,Harley Cokeliss,4,Cliff Robertson,754,Tracey Walter,324,Dennis Burkley,311,1891
CS3296,Victor Salva,108,Scott Mechlowicz,634,Tim DeKay,436,Agnes Bruckner,400,2673
CS3297,Tom Brady,105,Don Johnson,982,Kevin Nealon,503,Nicholas Turturro,269,2603
CS3298,Spike Lee,0,Gillian White,1000,Michael Rapaport,975,Jada Pinkett Smith,851,4266
CS3299,Jason Zada,4,Eoin Macken,533,Stephanie Vogt,35,Gen Seto,4,578
CS3300,Franklin J. Schaffner,76,Frank Langella,902,William Hootkins,488,John Gielgud,249,2079
CS3301,Noah Baumbach,387,Naomi Watts,6000,Maria Dizzia,139,Dree Hemingway,64,6322
CS3302,Chris Weitz,129,Demián Bichir,749,Eddie 'Piolin' Sotelo,252,Robert Peters,221,2214
CS3303,David Cronenberg,0,Miranda Richardson,530,John Neville,387,Lynn Redgrave,258,1381
CS3304,Eric Blakeney,3,Liam Neeson,14000,Oliver Platt,1000,Mitch Pileggi,826,17665
CS3305,Douglas McGrath,41,Charlie Hunnam,16000,Anne Hathaway,11000,Jim Broadbent,1000,29177
CS3306,Ariel Vromen,34,Chris Evans,11000,James Franco,11000,Robert Davi,683,23187
CS3307,,,Krystyna Janda,20,Olaf Lubaszenko,3,Olgierd Lukaszewicz,2,25
CS3308,Rakesh Roshan,53,Naseeruddin Shah,307,Rekha,200,Sharat Saxena,45,616
CS3309,John Waters,0,Alicia Witt,975,Melanie Griffith,537,Kevin Nealon,503,3059
CS3310,William Friedkin,607,Matthew McConaughey,11000,Scott A. Martin,414,Carol Sutton,251,11853
CS3311,Derrick Borte,17,Demi Moore,2000,Gary Cole,989,Robert Pralgo,688,4607
CS3312,Richard Kwietniowski,23,Philip Seymour Hoffman,22000,Minnie Driver,893,Maury Chaykin,232,23513
CS3313,Bob Odenkirk,0,Jenna Fischer,966,Lee Majors,799,Will Forte,622,3307
CS3314,Kar-Wai Wong,0,Natalie Portman,20000,Norah Jones,329,Adriane Lenox,20,20364
CS3315,John Turturro,0,Beverly D'Angelo,816,Ben Gazzara,623,George DiCenzo,54,1585
CS3316,Guy Ritchie,0,Bruce Greenwood,990,Jeanne Tripplehorn,711,David Thornton,119,2006
CS3317,Joshua Seftel,0,Bashar Rahal,603,Sergej Trifunovic,175,Ned Bellamy,91,988
CS3318,Stephen Chow,0,Wei Zhao,478,Karen Mok,83,Kwok-Kwan Chan,51,700
CS3319,Vincent Gallo,787,Vincent Gallo,787,Cheryl Tiegs,96,Anna Vareschi,0,883
CS3320,Claude Chabrol,324,Isabelle Huppert,678,François Cluzet,541,Michel Serrault,28,1256
CS3321,Jon Stewart,593,Numan Acar,374,Claire Foy,362,Haluk Bilginer,241,1283
CS3322,Bigas Luna,163,Olivier Martinez,837,Aitana Sánchez-Gijón,130,Romane Bohringer,34,1019
CS3323,Ralph Fiennes,0,Gerard Butler,18000,Ashraf Barhom,451,Lubna Azabal,131,18652
CS3324,Dan Harris,24,Kip Pardue,374,Ryan Donowho,181,Larry Fessenden,83,768
CS3325,Mel Smith,302,Minnie Driver,893,Danny Dyer,798,Mary McCormack,428,3049
CS3326,Bobcat Goldthwait,800,Robin Williams,49000,Daryl Sabara,640,Henry Simmons,334,50542
CS3327,Christopher Smith,76,Danny Dyer,798,Toby Stephens,769,Laura Harris,345,2217
CS3328,Stuart Gordon,216,Joe Mantegna,1000,Dulé Hill,922,Jeffrey Combs,885,5761
CS3329,Jake Scott,26,Kristen Stewart,17000,Ally Sheedy,793,Kerry Cahill,146,18236
CS3330,Alan Metter,3,Christopher Lee,16000,Michael Winslow,542,G.W. Bailey,421,17469
CS3331,Jeb Stuart,11,Ricky Schroder,665,Nate Parker,664,Lee Norris,553,4579
CS3332,Rafa Lara,21,Jorge Luis Moreno,78,Andrés Montiel,61,William Miller,36,221
CS3333,Michael Radford,53,Chris Noth,962,Jared Gilman,545,James Brolin,499,3465
CS3334,Arthur Hiller,71,Eric Idle,795,Harvey Weinstein,474,Ryan O'Neal,385,2655
CS3335,Michael Meredith,7,Jeff Bridges,12000,Justin Timberlake,3000,Ted Danson,875,16118
CS3336,Julio DePietro,0,Adrian Martinez,806,Scott Porter,690,Aaron Yoo,617,3124
CS3337,Katherine Dieckmann,8,Stephanie Szostak,1000,Minnie Driver,893,Anthony Edwards,495,3146
CS3338,William Dear,50,Madison Pettis,835,Corbin Bleu,632,Sandra Echeverría,422,2519
CS3339,Kim Farrant,93,Nicholas Hamilton,147,Reef Ireland,52,Sean Keenan,51,285
CS3340,Marcus Raboy,7,Mike Epps,706,Tamala Jones,405,Glenn Plummer,240,1936
CS3341,Scott Marshall,7,Drew Fuller,906,Drew Waters,848,Larry Miller,611,4725
CS3342,Álex de la Iglesia,275,Jim Carter,439,Leonor Watling,161,Danny Sapani,102,940
CS3343,Andrew Traucki,10,Damian Walshe-Howling,122,Gyton Grantley,109,Adrienne Pickering,72,375
CS3344,Michael Clancy,0,Zooey Deschanel,11000,Rip Torn,826,Kelly Preston,742,14656
CS3345,Patrick Lussier,71,Teryl Rothery,298,Craig Fairbrass,258,Adrian Holmes,126,934
CS3346,Robert Adetuyi,8,Shane Pollard,485,Mishael Morgan,152,Chase Armitage,111,964
CS3347,Kari Skogland,13,Jim Sturgess,5000,Kevin Zegers,2000,Michael McElhatton,415,7637
CS3348,Taedong Park,0,Drake Bell,1000,Tom Arnold,618,Amanda Troop,196,2259
CS3349,Paul Schrader,261,Veronica Ferres,30000,Ayelet Zurer,744,Derek Jacobi,520,31325
CS3350,Benedikt Erlingsson,4,Ingvar Eggert Sigurðsson,63,Charlotte Bøving,10,Sigríður María Egilsdóttir,5,81
CS3351,Gurinder Chadha,98,Sendhil Ramamurthy,1000,Mark Addy,891,Shabana Azmi,95,2227
CS3352,Jason Connery,110,Ray Winstone,1000,Henry Rollins,898,Jason London,711,3937
CS3353,Vic Sarin,24,Jimi Mistry,183,Jesse Moss,136,John Light,46,428
CS3354,Jim Issa,5,Elaine Hendrix,670,Luke Perry,608,Jon Gries,482,2739
CS3355,Jee-woon Kim,419,Kang-ho Song,398,Woo-sung Jung,149,Dal-su Oh,7,569
CS3356,Douglas Aarniokoski,36,Boris Kodjoe,1000,Katrina Bowden,948,Kathleen Turner,899,4686
CS3357,William Phillips,3,Tyler Mane,764,Callum Rennie,716,Dustin Milligan,499,2876
CS3358,Greg Mottola,99,Kristen Stewart,17000,Martin Starr,985,Wendie Malick,452,18983
CS3359,Andy Garcia,0,Danny Pino,786,Victor Rivers,228,Enrique Murciano,195,1674
CS3360,Steve Carr,41,John Witherspoon,723,Mike Epps,706,Rolando Molina,525,3939
CS3361,Sarik Andreasyan,9,Hayden Christensen,4000,Jordana Brewster,4000,Akon,262,9432
CS3362,Lewis Gilbert,43,Donald Pleasence,742,Burt Kwouk,462,Desmond Llewelyn,244,2127
CS3363,Julian Gilbey,7,Mem Ferda,31000,Alfie Allen,1000,Malese Jow,1000,35634
CS3364,Michael Haneke,0,Isabelle Huppert,678,Emmanuelle Riva,432,Jean-Louis Trintignant,319,1557
CS3365,Gary Sherman,17,Tom Skerritt,1000,Heather O'Rourke,887,Zelda Rubinstein,770,3827
CS3366,Valeri Milev,6,Daniella Alonso,557,Roger Cross,290,Jesse Garcia,200,1702
CS3367,Stanley Kramer,176,Jonathan Winters,924,Sid Caesar,898,Spencer Tracy,760,4109
CS3368,Pedro Almodóvar,0,Carmen Maura,148,Lola Dueñas,114,Antonio de la Torre,82,448
CS3369,Gerald Potterton,0,John Vernon,187,Joe Flaherty,176,Don Francks,123,646
CS3370,Jared Hess,100,Jizelle Jade,33000,Michael Angarano,947,Héctor Jiménez,327,34398
CS3371,Richard Loncraine,12,Robert Downey Jr.,21000,Jim Broadbent,1000,Kristin Scott Thomas,1000,23962
CS3372,David Hackl,43,Scott Glenn,826,Michaela McManus,476,Luisa D'Oliveira,129,1586
CS3373,Anurag Basu,116,Bárbara Mori,594,Steven Michael Quezada,412,Kabir Bedi,303,1836
CS3374,Lars von Trier,3000,Alexander Skarsgård,10000,Kirsten Dunst,4000,Charlotte Rampling,844,15835
CS3375,Kriv Stenders,25,Noah Taylor,509,Keisha Castle-Hughes,446,Luke Ford,110,1248
CS3376,Yash Chopra,147,Shah Rukh Khan,8000,Katrina Kaif,3000,Vic Waghorn,1000,13762
CS3377,Ridley Scott,0,Tom Skerritt,1000,Yaphet Kotto,581,Bolaji Badejo,513,2524
CS3378,Tobe Hooper,365,Gunnar Hansen,383,Edwin Neal,371,Marilyn Burns,177,1094
CS3379,Floria Sigismondi,50,Kristen Stewart,17000,Scout Taylor-Compton,908,Johnny Lewis,741,21711
CS3380,Norman Jewison,278,Topol,402,Paul Michael Glaser,343,Rosalind Harris,51,934
CS3381,Terence Young,92,Desmond Llewelyn,244,Earl Cameron,189,Lois Maxwell,177,1164
CS3382,Joseph Kahn,33,Josh Hutcherson,14000,Shanley Caswell,383,Parker Bagley,123,15014
CS3383,Ferzan Ozpetek,798,Riccardo Scamarcio,580,Alessandro Preziosi,26,Lunetta Savino,16,662
CS3384,F. Gary Gray,473,Vivica A. Fox,890,Jada Pinkett Smith,851,Blair Underwood,685,3661
CS3385,Malcolm D. Lee,92,Harold Perrineau,1000,Sanaa Lathan,886,Jarrod Bunch,862,5420
CS3386,Tom Holland,85,Catherine Hicks,311,Alex Vincent,189,Dinah Manoff,118,760
CS3387,Michael Moore,909,Michael Moore,909,Tucker Albrizzi,203,Bill Clinton,184,1633
CS3388,James DeMonaco,65,Noel Gugliemi,2000,Zach Gilford,971,Roberta Valderrama,908,6807
CS3389,Kris Isacsson,0,Rosario Dawson,3000,Lauren German,683,Shawn Hatosy,407,4409
CS3390,Danny Leiner,8,Ethan Embry,982,Fred Willard,729,Paula Garcés,587,3114
CS3391,Rod Lurie,37,Jeff Bridges,12000,Gary Oldman,10000,William Petersen,883,25660
CS3392,Ben Younger,46,Vin Diesel,14000,Nia Long,826,Herbert Russell,701,17336
CS3393,John Landis,644,Don Ameche,392,Denholm Elliott,249,Ralph Bellamy,199,845
CS3394,Glen Morgan,17,Oliver Hudson,607,Crystal Lowe,318,Andrea Martin,179,1611
CS3395,Daniel Taplitz,2,Jennifer Esposito,911,Tate Taylor,150,Patrick Cranshaw,127,1345
CS3396,Kenneth Branagh,0,Brian Blessed,591,Derek Jacobi,520,Danny Webb,130,1341
CS3397,Tamara Jenkins,84,Philip Seymour Hoffman,22000,David Zayas,929,Gbenga Akinnagbe,338,23770
CS3398,Linda Mendoza,17,Carlos Ponce,591,Freddy Rodríguez,579,Maria Conchita Alonso,571,2851
CS3399,Christopher McQuarrie,188,Kristin Lehman,187,Nicky Katt,127,Dylan Kussman,35,358
CS3400,Burr Steers,23,Kieran Culkin,1000,Rory Culkin,710,Bill Irwin,471,2478
CS3401,Hart Bochner,157,Jon Favreau,4000,Matt Ross,248,Chris Young,219,4908
CS3402,Michael O. Sajbel,6,Bill Cobbs,970,Drew Fuller,906,Mircea Monroe,633,3824
CS3403,,,Ronn Moss,177,Katherine Kelly Lang,170,Hunter Tylo,140,639
CS3404,Stewart Raffill,12,Anjelica Huston,1000,John Carradine,300,Robert Urich,297,1991
CS3405,Davis Guggenheim,49,Emma Bell,702,John Doman,616,Carly Schroeder,261,2007
CS3406,Bart Freundlich,38,Billy Crudup,745,Garry Shandling,591,Dagmara Dominczyk,316,1721
CS3407,Andrew Fleming,26,Steve Coogan,1000,Amy Poehler,1000,David Arquette,611,3767
CS3408,Todd Haynes,162,Christian Bale,23000,Eddie Izzard,776,Janet McTeer,277,24102
CS3409,Hong-jin Na,43,Jung-min Hwang,45,Jun Kunimura,5,Woo-hee Chun,0,50
CS3410,Kevin Tancharoen,64,Lea Michele,2000,Heather Morris,892,Kevin McHale,748,4617
CS3411,Chatrichalerm Yukol,6,Sarunyu Wongkrachang,7,Chatchai Plengpanich,6,Mai Charoenpura,6,32
CS3412,Dario Argento,930,John Amos,982,Adrienne Barbeau,602,Sally Kirkland,433,2942
CS3413,Eric Lavaine,0,Lambert Wilson,186,Julie Engelbrecht,41,Lionel Abelanski,5,253
CS3414,Mike Leigh,608,Lesley Manville,149,Ruth Sheen,44,Gary McDonald,25,251
CS3415,Marc Forby,3,Q'orianka Kilcher,679,Will Patton,537,Shaun Evans,204,1426
CS3416,Peter Cattaneo,11,Jacqueline McKenzie,185,Vince Colosimo,62,Peter Callan,18,299
CS3417,Scott Mann,8,Robert De Niro,22000,Joshua Mikel,1000,D.B. Sweeney,558,24154
CS3418,Ole Christian Madsen,28,Lars Mikkelsen,573,Thure Lindhardt,197,Christian Berkel,104,1098
CS3419,Meiert Avis,0,Fisher Stevens,922,Kip Pardue,374,Perrey Reeves,230,1835
CS3420,Julian Jarrold,11,Andrew Garfield,10000,Warren Clarke,281,John Henshaw,35,10369
CS3421,André Téchiné,25,Catherine Deneuve,963,Ronit Elkabetz,168,Émilie Dequenne,98,1375
CS3422,Emily Young,6,Sarah Michelle Gellar,4000,Erika Christensen,931,Jonathan Tucker,664,6426
CS3423,Peter Faiman,4,Paul Hogan,442,Linda Kozlowski,162,David Gulpilil,93,822
CS3424,Martyn Pick,4,Sean Pertwee,722,Steven Waddington,212,Donald Sumpter,151,1254
CS3425,Roland Suso Richter,3,Stephen Graham,1000,Sarah Polley,900,Stephen Rea,327,2310
CS3426,Jeremy Sims,8,Harrison Gilbertson,174,Gyton Grantley,109,Steve Le Marquand,59,498
CS3427,Maïwenn,236,Riccardo Scamarcio,580,Maïwenn,236,Karin Viard,68,1129
CS3428,Joby Harold,8,Hayden Christensen,4000,Fisher Stevens,922,Denis O'Hare,896,6954
CS3429,,,Dee Bradley Baker,668,James Arnold Taylor,296,Tom Kane,265,1484
CS3430,Ekachai Uekrongtham,3,Michael Jai White,2000,Mike Dopud,368,Celina Jade,305,2802
CS3431,Joel Schumacher,541,Dianne Wiest,967,Jami Gertz,847,Jason Patric,673,4458
CS3432,Scott Cooper,108,Jeff Bridges,12000,Beth Grant,628,Debrianna Mansini,175,13172
CS3433,Mark Rydell,43,David Keith,563,Frederic Forrest,236,Alan Bates,122,1097
CS3434,David E. Talbert,68,Djimon Hounsou,3000,Christina Milian,1000,Boris Kodjoe,1000,8097
CS3435,Roger Vadim,35,Jane Fonda,949,David Hemmings,178,Milo O'Shea,170,1510
CS3436,Nils Gaup,8,Bjørn Sundquist,35,Louisa Milwood-Haigh,6,Stian Smestad,3,47
CS3437,Alexander Payne,729,Matthew Broderick,2000,Chris Klein,841,Molly Hagan,133,3516
CS3438,Mira Nair,300,Jacinda Barrett,579,Brooke Smith,405,Tabu,341,1637
CS3439,Ari Sandel,17,Bella Thorne,35000,Romany Malco,966,Skyler Samuels,429,36892
CS3440,Vondie Curtis-Hall,170,Mariah Carey,736,Max Beesley,218,Valarie Pettiford,202,1854
CS3441,Tom Elkins,14,Abigail Spencer,1000,Cicely Tyson,907,Brad James,559,3164
CS3442,Woo-Suk Kang,0,Yu-mi Jeong,28,Sung-kee Ahn,15,Kyung-gu Sol,13,97
CS3443,Jane Campion,319,Abbie Cornish,2000,Paul Schneider,552,Samuel Roukin,179,3279
CS3444,Karan Johar,160,Shah Rukh Khan,8000,Jimmy Shergill,327,Christopher B. Duncan,81,8532
CS3445,Herbert Ross,71,Dianne Wiest,967,Chris Penn,455,Lori Singer,304,1962
CS3446,J.C. Chandor,78,Robert Redford,0,,,,,0
CS3447,John Sayles,407,Mary Elizabeth Mastrantonio,638,Casey Siemaszko,107,Vanessa Martinez,39,823
CS3448,Vipul Amrutlal Shah,11,Katrina Kaif,3000,Clive Standen,687,Riteish Deshmukh,119,4004
CS3449,Ken Loach,644,Padraic Delaney,97,Orla Fitzgerald,8,Martin Lucey,6,128
CS3450,Ayan Mukerji,0,Ranbir Kapoor,964,Madhuri Dixit,551,Aditya Roy Kapoor,417,2350
CS3451,John G. Avildsen,80,Martin Kove,668,William Zabka,641,William Bassett,225,2004
CS3452,Mervyn LeRoy,54,Peter Ustinov,440,Deborah Kerr,426,Robert Taylor,346,1373
CS3453,Darren Lynn Bousman,163,Alexa PenaVega,2000,Paris Hilton,716,Paul Sorvino,636,4168
CS3454,Serdar Akar,11,Necati Sasmaz,205,Bergüzar Korel,197,Ghassan Massoud,173,808
CS3455,Quentin Tarantino,16000,Bruce Willis,13000,Eric Stoltz,902,Phil LaMarr,857,16557
CS3456,James Frawley,21,Madeline Kahn,1000,Jim Henson,985,Dom DeLuise,842,5673
CS3457,Dan Gilroy,66,Jake Gyllenhaal,15000,Michael Papajohn,241,James Huang,85,15554
CS3458,Jay Chandrasekhar,422,Brittany Daniel,861,Lindsay Price,499,Jay Chandrasekhar,422,3306
CS3459,Robert Wise,338,Eleanor Parker,354,Angela Cartwright,209,Nicholas Hammond,195,1495
CS3460,Ron Howard,2000,Tom Hanks,15000,Howard Morris,161,Patrick Cronin,51,15361
CS3461,Jonathan Dayton,36,Steve Carell,7000,Steven Christopher Parker,150,Jill Talley,27,7227
CS3462,Rob Reiner,0,Marshall Bell,217,Frances Lee McCain,107,Casey Siemaszko,107,644
CS3463,Danny Boyle,0,Noah Huntley,133,Megan Burns,32,David Schneider,27,241
CS3464,Chris Stokes,548,Jennifer Freeman,389,Marques Houston,363,Steve Harvey,360,1792
